Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Filipe Relvas,pt POR,DF,23-180,24.9,0,17,4,23.5,0.68,0.16,0.0,0.0,9.5,0,0,0,1.9,1.9,0.11,-1.9,-1.9,Matches
Fahd Moufi,ma MAR,DF,26-318,21.7,1,9,3,33.3,0.42,0.14,0.11,0.33,14.5,0,0,0,1.0,1.0,0.11,0.0,0.0,Matches
Kosuke Nakamura,jp JPN,GK,28-020,21.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pedrão,br BRA,DF,25-320,21.0,1,16,4,25.0,0.76,0.19,0.06,0.25,14.2,0,0,0,1.8,1.8,0.11,-0.8,-0.8,Matches
Moustapha Seck,sn SEN,DF,27-024,19.4,0,9,4,44.4,0.46,0.21,0.0,0.0,21.1,2,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Welinton Júnior,br BRA,"FW,MF",29-284,16.7,4,71,20,28.2,4.25,1.2,0.04,0.15,18.2,1,1,2,7.1,5.5,0.08,-3.1,-2.5,Matches
Paulo Estrela Moreira,pt POR,MF,24-027,13.9,2,7,3,42.9,0.5,0.22,0.14,0.33,29.4,1,1,2,1.9,0.3,0.04,0.1,0.7,Matches
Lamine Diaby,fr FRA,"MF,DF",26-197,13.3,1,17,3,17.6,1.28,0.23,0.06,0.33,17.3,0,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
Yago Cariello,br BRA,FW,23-235,12.4,2,39,13,33.3,3.14,1.05,0.05,0.15,14.5,0,0,0,5.0,5.0,0.13,-3.0,-3.0,Matches
Zié Mohamed Ouattara,ci CIV,"FW,MF",23-069,12.1,1,7,3,42.9,0.58,0.25,0.14,0.33,15.1,0,0,0,0.6,0.6,0.09,0.4,0.4,Matches
Luquinha,br BRA,"MF,FW",22-167,13.0,2,16,4,25.0,1.23,0.31,0.06,0.25,19.2,0,1,1,1.9,1.1,0.07,0.1,-0.1,Matches
Pedro Sá,pt POR,MF,29-108,8.1,0,2,0,0.0,0.25,0.0,0.0,,28.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Bryan Róchez,hn HON,FW,28-077,7.9,0,24,6,25.0,3.03,0.76,0.0,0.0,14.7,0,0,1,3.7,2.9,0.12,-3.7,-2.9,Matches
Gustavo Klismahn,br BRA,MF,23-116,6.1,0,5,0,0.0,0.83,0.0,0.0,,23.1,1,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
Rui Gomes,pt POR,"FW,MF",25-196,8.7,0,18,6,33.3,2.08,0.69,0.0,0.0,21.7,1,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches
Ewerton,br BRA,MF,30-108,6.5,1,9,5,55.6,1.39,0.77,0.11,0.2,16.1,0,0,0,1.0,1.0,0.12,0.0,0.0,Matches
Lucão,br BRA,DF,30-240,5.5,0,2,1,50.0,0.36,0.18,0.0,0.0,9.7,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
Henrique Jocú,pt POR,"MF,FW",21-191,5.1,0,1,0,0.0,0.2,0.0,0.0,,28.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
