Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
Vasilios Barkas,gr GRE,GK,28-311,26.0,2,0.08,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Modibo Sagnan,fr FRA,DF,23-357,19.9,12,0.6,10,0,1,0,0,1,4,0.2,2,0,1,0,0,1,Matches
Jens Toornstra,nl NED,MF,34-002,19.3,68,3.53,41,23,2,2,0,0,5,0.26,5,0,0,0,0,0,Matches
Sander van de Streek,nl NED,MF,30-013,18.2,42,2.31,33,0,0,6,2,1,5,0.28,4,0,0,1,0,0,Matches
Mark van der Maarel,nl NED,DF,33-237,18.3,21,1.14,17,3,0,1,0,0,3,0.16,3,0,0,0,0,0,Matches
Sean Klaiber,sr SUR,DF,28-249,18.3,40,2.18,36,3,0,1,0,0,3,0.16,2,0,0,1,0,0,Matches
Othman Boussaid,be BEL,"FW,MF",23-030,17.9,67,3.74,46,2,7,7,5,0,8,0.45,5,0,0,1,2,0,Matches
Anastasios Douvikas,gr GRE,FW,23-247,17.6,42,2.39,27,0,4,5,6,0,5,0.28,2,0,2,1,0,0,Matches
Mike van der Hoorn,nl NED,DF,30-173,17.0,23,1.35,16,0,1,4,2,0,3,0.18,2,0,0,1,0,0,Matches
Taylor Booth,us USA,"FW,MF",21-310,14.9,49,3.29,31,11,3,4,0,0,5,0.34,2,2,1,0,0,0,Matches
Luuk Brouwers,nl NED,MF,24-338,15.4,30,1.95,28,0,0,1,1,0,2,0.13,2,0,0,0,0,0,Matches
Bas Dost,nl NED,FW,33-310,13.9,43,3.09,37,1,1,3,1,0,5,0.36,3,0,1,1,0,0,Matches
Can Bozdogan,de GER,MF,22-001,13.2,31,2.35,18,9,1,3,0,0,6,0.46,2,3,0,1,0,0,Matches
Nick Viergever,nl NED,DF,33-246,11.1,10,0.9,7,2,0,0,0,1,1,0.09,0,0,0,0,0,1,Matches
Daishawn Redan,nl NED,FW,22-063,8.1,17,2.09,14,0,0,2,1,0,0,0.0,0,0,0,0,0,0,Matches
Hidde ter Avest,nl NED,DF,25-321,8.6,19,2.21,14,4,1,0,0,0,2,0.23,1,1,0,0,0,0,Matches
Djevencio van der Kust,nl NED,DF,21-341,6.4,15,2.34,13,2,0,0,0,0,1,0.16,1,0,0,0,0,0,Matches
Moussa Sylla,fr FRA,"FW,MF",23-132,5.9,21,3.56,16,0,1,2,2,0,1,0.17,1,0,0,0,0,0,Matches
Ruben Kluivert,nl NED,DF,21-320,4.0,3,0.74,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Amin Younes,de GER,"FW,MF",29-243,3.7,13,3.47,12,1,0,0,0,0,3,0.8,3,0,0,0,0,0,Matches
Ramon Hendriks,nl NED,DF,21-262,3.0,6,2.0,4,0,2,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Naoki Maeda,jp JPN,FW,28-140,2.8,10,3.5,6,0,2,2,0,0,2,0.7,1,0,0,1,0,0,Matches
Zakaria Labyad,ma MAR,"FW,MF",30-028,2.0,7,3.52,6,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Django Warmerdam,nl NED,DF,27-216,2.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Victor Jensen,dk DEN,"MF,FW",23-057,2.5,2,0.79,2,0,0,0,0,0,2,0.79,2,0,0,0,0,0,Matches
Bart Ramselaar,nl NED,"FW,MF",26-281,1.3,1,0.76,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Anthony Descotte,be BEL,"FW,MF",19-246,1.0,1,1.02,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Fabian de Keijzer,nl NED,GK,22-331,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rocco Robert Shein,ee EST,MF,19-266,0.9,3,3.25,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Arthur Zagre,fr FRA,"FW,MF",21-184,0.8,2,2.65,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Derensili Fernandes,nl NED,"FW,DF",21-313,0.5,1,1.87,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mimoun Mahi,ma MAR,"MF,FW",29-024,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Albert Lottin,fr FRA,MF,21-220,0.2,1,5.63,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.3,27.0,602,22.3,446,62,26,44,21,3,66,2.44,43,6,5,8,2,2,
Opponent Total,,,25.5,27.0,604,22.37,439,57,28,33,40,7,72,2.67,52,7,5,7,1,0,
