2022-08-13,21:00,La Liga,Matchweek 1,Sat,Away,D,0,0.1,Barcelona,0.5,1.9,33,"81,104",Óscar Trejo,4-2-3-1,Alejandro Hernández,Match Report,Unnamed: 18
2022-08-19,20:00,La Liga,Matchweek 2,Fri,Away,W,2,0,Espanyol,1.4,0.8,46.0,16071.0,Óscar Trejo,4-2-3-1,Jorge Figueroa,Match Report,
2022-08-27,19:30,La Liga,Matchweek 3,Sat,Home,L,0,2,Mallorca,0.7,0.8,65.0,10944.0,Óscar Trejo,4-2-3-1,José Sánchez,Match Report,
2022-09-04,14:00,La Liga,Matchweek 4,Sun,Away,L,1,2,Osasuna,0.2,2.0,53.0,18745.0,Óscar Trejo,4-2-3-1,Alejandro Muñíz,Match Report,
2022-09-10,14:00,La Liga,Matchweek 5,Sat,Home,W,2,1,Valencia,1.7,1.7,46.0,12085.0,Óscar Trejo,4-2-3-1,Jesús Gil,Match Report,
2022-09-17,21:00,La Liga,Matchweek 6,Sat,Away,L,2,3,Athletic Club,0.7,1.9,61.0,43484.0,Óscar Trejo,4-2-3-1,Antonio Matéu Lahoz,Match Report,
2022-10-03,21:00,La Liga,Matchweek 7,Mon,Home,W,2,1,Elche,0.9,1.1,70.0,11662.0,Óscar Trejo,4-2-3-1,Jorge Figueroa,Match Report,
2022-10-08,14:00,La Liga,Matchweek 8,Sat,Away,L,1,3,Almería,0.8,1.2,63.0,10783.0,Óscar Trejo,4-4-2,Pablo González,Match Report,
2022-10-14,21:00,La Liga,Matchweek 9,Fri,Home,D,0,0,Getafe,1.6,0.4,65.0,13076.0,Óscar Trejo,4-2-3-1,Mario Melero,Match Report,
2022-10-18,21:00,La Liga,Matchweek 10,Tue,Away,D,1,1,Atlético Madrid,1.8,1.1,48.0,46803.0,Catena,4-2-3-1,Javier Villanueva,Match Report,
2022-10-22,14:00,La Liga,Matchweek 11,Sat,Home,W,5,1,Cádiz,3.7,0.2,62.0,12975.0,Óscar Trejo,4-4-2,Alejandro Muñíz,Match Report,
2022-10-29,18:30,La Liga,Matchweek 12,Sat,Away,W,1,0,Sevilla,0.7,1.2,38.0,36601.0,Santi Comesaña,4-2-3-1,Antonio Matéu Lahoz,Match Report,
2022-11-07,21:00,La Liga,Matchweek 13,Mon,Home,W,3,2,Real Madrid,1.5,2.4,46.0,14216.0,Óscar Trejo,4-2-3-1,Juan Martínez,Match Report,
