Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Robin Knoche,de GER,DF,30-301,23.0,1460,171,781,656,30,16,1458,7,6,85.7,1,14.3,791,3795,1965,8,3,1,13,6,815,4,Matches
Rani Khedira,de GER,MF,29-051,22.0,901,36,239,531,144,10,901,7,3,42.9,3,42.9,392,1664,415,8,9,1,20,14,480,15,Matches
Sheraldo Becker,sr SUR,FW,28-038,19.1,558,3,33,168,365,69,558,27,12,44.4,13,48.1,354,2260,1047,57,28,22,38,27,402,139,Matches
Frederik Rønnow,dk DEN,GK,30-227,20.0,926,621,914,12,0,0,926,0,0,,0,,605,3283,2102,0,0,0,0,0,508,0,Matches
Diogo Leite,pt POR,DF,24-055,19.2,1273,153,601,600,84,14,1273,3,0,0.0,0,0.0,714,3465,1984,15,12,1,16,9,762,13,Matches
Janik Haberer,de GER,MF,28-351,15.9,611,15,111,305,203,36,611,17,2,11.8,11,64.7,292,1143,527,12,11,4,24,11,348,50,Matches
Christopher Trimmel,at AUT,DF,36-023,16.3,948,55,264,380,309,20,948,13,5,38.5,5,38.5,368,1844,891,27,7,7,9,7,423,69,Matches
Danilho Doekhi,nl NED,DF,24-262,14.6,740,58,337,350,58,11,740,6,3,50.0,1,16.7,402,1876,871,13,4,1,5,3,432,13,Matches
Jordan Pefok,us USA,FW,26-327,12.1,383,21,46,154,185,58,381,8,2,25.0,6,75.0,163,521,145,4,3,1,31,20,257,45,Matches
Niko Gießelmann,de GER,DF,31-174,12.3,772,30,216,283,278,21,772,13,3,23.1,8,61.5,308,1173,524,12,6,0,15,5,363,42,Matches
Julian Ryerson,no NOR,DF,25-122,11.5,628,29,176,246,216,13,628,36,15,41.7,16,44.4,290,1637,681,19,16,4,11,14,293,32,Matches
Kevin Behrens,de GER,FW,32-044,10.3,419,20,37,199,186,43,419,9,3,33.3,3,33.3,188,705,170,5,4,2,33,12,307,51,Matches
Paul Jaeckel,de GER,DF,24-240,9.9,537,40,260,256,25,4,537,4,2,50.0,2,50.0,301,1349,713,5,0,0,4,1,329,4,Matches
András Schäfer,hu HUN,MF,23-340,8.4,336,12,80,159,108,13,336,29,7,24.1,14,48.3,169,963,404,14,11,4,19,12,180,17,Matches
Morten Thorsby,no NOR,MF,26-318,6.9,238,24,70,95,73,19,238,2,0,0.0,2,100.0,90,300,106,0,2,0,15,12,99,18,Matches
Genki Haraguchi,jp JPN,MF,31-314,5.5,215,12,34,119,65,10,215,6,4,66.7,2,33.3,109,586,272,6,8,2,5,3,121,18,Matches
Timo Baumgartl,de GER,DF,27-015,4.8,289,26,127,142,21,7,289,0,0,,0,,167,918,525,3,3,0,3,0,181,2,Matches
Aïssa Laïdouni,tn TUN,MF,26-096,4.6,211,11,55,95,70,5,211,20,9,45.0,9,45.0,144,633,292,7,5,0,8,5,131,13,Matches
Lennart Grill,de GER,GK,24-053,4.0,180,126,175,5,0,0,180,0,0,,0,,119,592,370,0,0,0,0,0,108,0,Matches
Josip Juranović,hr CRO,DF,27-215,4.0,243,8,64,101,84,6,242,6,2,33.3,4,66.7,101,453,206,5,0,1,2,1,112,15,Matches
Paul Seguin,de GER,MF,27-355,6.0,330,3,58,147,126,10,330,11,5,45.5,5,45.5,181,862,363,11,9,1,5,6,209,26,Matches
Jérôme Roussillon,fr FRA,DF,30-072,2.9,169,6,42,65,63,3,169,8,0,0.0,6,75.0,78,446,163,4,5,0,4,2,85,14,Matches
Sven Michel,de GER,FW,32-247,4.6,214,5,21,67,129,16,213,8,1,12.5,7,87.5,100,479,155,6,3,1,17,7,157,46,Matches
Tymoteusz Puchacz,pl POL,DF,24-055,0.6,44,1,5,19,20,0,44,2,0,0.0,1,50.0,21,82,31,0,0,0,4,0,24,9,Matches
Miloš Pantović,rs SRB,MF,26-255,2.0,90,4,26,33,31,7,89,1,0,0.0,0,0.0,44,145,58,1,0,0,2,2,55,3,Matches
Jamie Leweling,de GER,FW,22-021,1.7,75,0,9,22,46,13,75,19,4,21.1,13,68.4,49,370,66,2,6,2,9,5,49,12,Matches
Tim Skarke,de GER,"DF,MF",26-193,0.6,50,1,4,15,31,5,50,2,1,50.0,1,50.0,33,159,49,3,0,1,3,4,34,10,Matches
Levin Öztunalı,de GER,MF,27-004,0.1,2,0,0,2,1,0,2,0,0,,0,,1,41,41,1,1,0,0,0,0,0,Matches
Squad Total,,,28.5,24.0,12842,1491,4785,5226,2951,429,12835,264,89,33.7,133,50.4,6574,31744,15136,248,156,56,315,188,7264,680,
Opponent Total,,,27.1,24.0,15970,1376,4778,8267,3049,498,15966,414,174,42.0,183,44.2,9393,46972,23604,345,244,73,373,183,10411,927,
